state,timestamp,leading_candidate_name,trailing_candidate_name,leading_candidate_votes,trailing_candidate_votes,vote_differential,votes_remaining,new_votes,new_votes_relevant,new_votes_formatted,leading_candidate_partition,trailing_candidate_partition,precincts_reporting,precincts_total,hurdle,hurdle_change,hurdle_mov_avg,counties_partition,total_votes_count
Connecticut (EV: 7),2020-11-06 20:42:56.702000,Biden,Trump,1016129,686122,330007,120277,1,1,      1,0.0,1.0,671,753,1.8936902335615946,7.3640624611570615e-06,0.31806666666666666,{'Fairfield': 1},1729723
Connecticut (EV: 7),2020-11-06 20:17:51.562000,Biden,Trump,1016129,686121,330008,120278,154,136,    136,3.8455882352941178,-2.8455882352941178,671,753,1.8936828694991334,0.005620322615184525,0.31803333333333333,"{'Fairfield': 126, 'Litchfield': 28}",1729722
Connecticut (EV: 7),2020-11-06 20:08:18.087000,Biden,Trump,1015606,686508,329098,120432,0,0,      0,0,0,671,753,1.888062546883949,0.0,0.33153333333333335,{},1729568
Connecticut (EV: 7),2020-11-06 19:11:02.226000,Biden,Trump,1015606,686508,329098,120432,1,1,      1,1.0,0.0,670,753,1.888062546883949,1.574334340048722e-05,0.33153333333333335,{'Windham': 1},1729568
Connecticut (EV: 7),2020-11-06 18:59:15.457000,Biden,Trump,1015605,686508,329097,120433,0,0,      0,0,0,670,753,1.8880468035405484,0.0,0.33153333333333335,{},1729567
Connecticut (EV: 7),2020-11-06 18:51:26.274000,Biden,Trump,1015605,686508,329097,120433,2093,1794,"  1,794",0.7586399108138239,0.24136008918617613,669,753,1.8880468035405484,0.02755794435972314,0.33153333333333335,{'Fairfield': 2093},1729567
Connecticut (EV: 7),2020-11-06 18:40:11.567000,Biden,Trump,1014244,686075,328169,122526,5,0,      0,0,0,669,753,1.8604888591808253,5.551610854315214e-05,0.3247333333333333,{'Litchfield': 5},1727474
Connecticut (EV: 7),2020-11-06 18:34:23.342000,Biden,Trump,1014244,686075,328169,122531,3,0,      0,0,0,669,753,1.8604333430722821,3.330749040419967e-05,0.3247333333333333,"{'Fairfield': 2, 'Windham': 1}",1727469
Connecticut (EV: 7),2020-11-06 17:16:09.129000,Biden,Trump,1014244,686075,328169,122534,17,0,      0,0,0,669,753,1.860400035581878,0.00018871164335587665,0.3247333333333333,"{'Fairfield': 3, 'Hartford': 14}",1727466
Connecticut (EV: 7),2020-11-06 16:58:02.085000,Biden,Trump,1014244,686075,328169,122551,11,0,      0,0,0,669,753,1.860211323938522,0.00012207963776145192,0.3247333333333333,{'Hartford': 11},1727449
Connecticut (EV: 7),2020-11-06 16:41:57.998000,Biden,Trump,1014244,686075,328169,122562,96,90,     90,0.5777777777777777,0.4222222222222222,669,753,1.8600892443007606,0.001122470159772071,0.3247333333333333,{'New Haven': 96},1727438
Connecticut (EV: 7),2020-11-06 16:32:19.121000,Biden,Trump,1014192,686037,328155,122658,60,58,     58,0.7413793103448276,0.25862068965517243,669,753,1.8589667741409885,0.0007803318279091531,0.3238666666666667,{'Litchfield': 60},1727342
Connecticut (EV: 7),2020-11-06 16:13:06.432000,Biden,Trump,1014149,686022,328127,122718,1,0,      0,0,0,669,753,1.8581864423130794,1.106745037282586e-05,0.3236,{'Middlesex': 1},1727282
Connecticut (EV: 7),2020-11-06 16:03:11.367000,Biden,Trump,1014149,686022,328127,122719,2,2,      2,1.0,0.0,669,753,1.8581753748627066,3.0412576555782778e-05,0.3236,{'Litchfield': 2},1727281
Connecticut (EV: 7),2020-11-06 14:50:57.726000,Biden,Trump,1014147,686022,328125,122721,318,309,    309,0.7087378640776699,0.2912621359223301,669,753,1.8581449622861508,0.004042753608479277,0.3236,{'Hartford': 318},1727279
Connecticut (EV: 7),2020-11-06 14:29:02.821000,Biden,Trump,1013928,685932,327996,123039,2029,2002,"  2,002",0.8481518481518482,0.15184815184815184,669,753,1.8541022086776715,0.02762947667411586,0.32193333333333335,{'Hartford': 2029},1726961
Connecticut (EV: 7),2020-11-06 00:37:29.330000,Biden,Trump,1012230,685628,326602,125068,28,26,     26,0.8076923076923077,0.19230769230769232,669,753,1.8264727320035556,0.00036187028328904525,0.32033333333333336,{'Windham': 28},1724932
Connecticut (EV: 7),2020-11-05 23:07:42.238000,Biden,Trump,1012209,685623,326586,125096,660,637,    637,0.6357927786499216,0.3642072213500785,669,753,1.8261108617202666,0.007658556850036469,0.32026666666666664,{'Fairfield': 660},1724904
Connecticut (EV: 7),2020-11-05 22:53:30.574000,Biden,Trump,1011804,685391,326413,125756,3671,3610,"  3,610",0.8096952908587258,0.19030470914127423,669,753,1.8184523048702301,0.046171409163269894,0.31526666666666664,{'Hartford': 3671},1724244
Connecticut (EV: 7),2020-11-05 22:29:15.370000,Biden,Trump,1008881,684704,324177,129427,1176,1156,"  1,156",0.6089965397923875,0.39100346020761245,669,753,1.7722808957069602,0.012436216064189987,0.31183333333333335,{'Hartford': 1176},1720573
Connecticut (EV: 7),2020-11-05 22:15:13.564000,Biden,Trump,1008177,684252,323925,130603,9,4,      4,0.0,1.0,668,753,1.7598446796427702,7.125516798800469e-05,0.30466666666666664,{'New Haven': 9},1719397
Connecticut (EV: 7),2020-11-05 21:45:23.890000,Biden,Trump,1008177,684248,323929,130612,1018,1005,"  1,005",0.6626865671641791,0.3373134328358209,668,753,1.7597734244747822,0.011004716280954563,0.30456666666666665,"{'Hartford': 94, 'New Haven': 924}",1719388
Connecticut (EV: 7),2020-11-05 21:05:33.368000,Biden,Trump,1007511,683909,323602,131630,726,718,    718,0.7952646239554317,0.20473537604456823,668,753,1.7487687081938277,0.008476980464789285,0.29933333333333334,{'Fairfield': 726},1718370
Connecticut (EV: 7),2020-11-05 20:55:45.764000,Biden,Trump,1006940,683762,323178,132356,83,80,     80,0.4125,0.5875,668,753,1.7402917277290384,0.0007235998157422152,0.2987666666666667,{'Litchfield': 83},1717644
Connecticut (EV: 7),2020-11-05 20:40:29.018000,Biden,Trump,1006907,683715,323192,132439,6231,6133,"  6,133",0.505299201043535,0.494700798956465,668,753,1.7395681279132962,0.055936872534835036,0.2976666666666667,{'Hartford': 6231},1717561
Connecticut (EV: 7),2020-11-05 20:01:34.938000,Biden,Trump,1003808,680681,323127,138670,420,417,    417,0.7841726618705036,0.2158273381294964,667,753,1.6836312553784611,0.004439647621005127,0.23403333333333334,{'Hartford': 420},1711330
Connecticut (EV: 7),2020-11-05 19:49:33.652000,Biden,Trump,1003481,680591,322890,139090,2896,2852,"  2,852",0.7149368863955119,0.2850631136044881,667,753,1.679191607757456,0.02843725701466049,0.23423333333333332,{'Fairfield': 2896},1710910
Connecticut (EV: 7),2020-11-05 19:45:41.212000,Biden,Trump,1001442,679778,321664,141986,48,46,     46,0.4347826086956522,0.5652173913043478,667,753,1.6507543507427955,0.0003674364987420464,0.23416666666666666,{'Litchfield': 48},1708014
Connecticut (EV: 7),2020-11-05 19:32:33.174000,Biden,Trump,1001422,679752,321670,142034,1264,1242,"  1,242",0.7286634460547504,0.2713365539452496,667,753,1.6503869142440535,0.012160726597813198,0.234,{'Fairfield': 1264},1707966
Connecticut (EV: 7),2020-11-05 18:50:48.460000,Biden,Trump,1000517,679415,321102,143298,2,0,      0,0,0,666,753,1.6382261876462403,1.5885920274349985e-05,0.23586666666666667,{'Hartford': 2},1706702
Connecticut (EV: 7),2020-11-05 18:24:54.828000,Biden,Trump,1000517,679415,321102,143300,99,94,     94,0.5851063829787234,0.4148936170212766,666,753,1.638210301725966,0.0008424752497093735,0.23586666666666667,{'Litchfield': 99},1706700
Connecticut (EV: 7),2020-11-05 17:56:53.983000,Biden,Trump,1000462,679376,321086,143399,862,838,    838,0.752983293556086,0.24701670644391407,666,753,1.6373678264762566,0.008289033145974845,0.23543333333333333,"{'Middlesex': 191, 'New Haven': 671}",1706601
Connecticut (EV: 7),2020-11-05 17:48:22.743000,Biden,Trump,999831,679169,320662,144261,3,0,      0,0,0,666,753,1.6290787933302817,2.347942924108004e-05,0.23613333333333333,{'New Haven': 3},1705739
Connecticut (EV: 7),2020-11-05 17:32:18.066000,Biden,Trump,999831,679169,320662,144264,884,862,    862,0.5533642691415313,0.4466357308584687,666,753,1.6290553139010406,0.007198285929852943,0.23613333333333333,{'Fairfield': 884},1705736
Connecticut (EV: 7),2020-11-05 17:13:24.172000,Biden,Trump,999354,678784,320570,145148,973,951,    951,0.5699263932702419,0.43007360672975814,666,753,1.6218570279711877,0.007932637838217627,0.23143333333333332,{'Hartford': 973},1704852
Connecticut (EV: 7),2020-11-05 16:53:29.578000,Biden,Trump,998812,678375,320437,146121,272,252,    252,0.6746031746031746,0.3253968253968254,666,753,1.61392439013297,0.002375028318692962,0.2274,"{'New London': 237, 'Windham': 35}",1703879
Connecticut (EV: 7),2020-11-05 16:49:58.388000,Biden,Trump,998642,678293,320349,146393,1138,1123,"  1,123",0.5093499554764025,0.4906500445235975,666,753,1.611549361814277,0.008646387809011724,0.2266,{'Windham': 1138},1703607
Connecticut (EV: 7),2020-11-05 16:43:40.593000,Biden,Trump,998070,677742,320328,147531,26,24,     24,0.5833333333333333,0.4166666666666667,665,753,1.6029029740052654,0.00020810466084086876,0.21683333333333332,{'Windham': 26},1702469
Connecticut (EV: 7),2020-11-05 16:37:47.993000,Biden,Trump,998056,677732,320324,147557,21,20,     20,0.4,0.6,665,753,1.6026948693444245,0.00014314308461060854,0.21666666666666667,"{'Fairfield': 1, 'Tolland': 20}",1702443
Connecticut (EV: 7),2020-11-05 16:08:12.562000,Biden,Trump,998048,677720,320328,147578,1272,1246,"  1,246",0.5826645264847512,0.4173354735152488,665,753,1.602551726259814,0.010124854785042992,0.21643333333333334,{'New Haven': 1272},1702422
Connecticut (EV: 7),2020-11-05 15:15:31.954000,Biden,Trump,997322,677200,320122,148850,200,194,    194,0.5876288659793815,0.41237113402061853,665,753,1.592426871474771,0.0015817233296020472,0.2126,"{'Hartford': 163, 'Litchfield': 37}",1701150
Connecticut (EV: 7),2020-11-05 15:05:16.709000,Biden,Trump,997208,677120,320088,149050,148,148,    148,0.75,0.25,665,753,1.5908451481451689,0.0013340245248816274,0.21306666666666665,{'New Haven': 148},1700950
Connecticut (EV: 7),2020-11-05 14:52:26.608000,Biden,Trump,997097,677083,320014,149198,823,808,    808,0.8106435643564356,0.18935643564356436,665,753,1.5895111236202872,0.0076766674681665314,0.2142,{'Fairfield': 823},1700802
Connecticut (EV: 7),2020-11-05 13:19:33.406000,Biden,Trump,996442,676930,319512,150021,1064,1034,"  1,034",0.6721470019342359,0.327852998065764,665,753,1.5818344561521207,0.008815594067116406,0.22213333333333332,{'Fairfield': 1064},1699979
Connecticut (EV: 7),2020-11-05 02:47:23.734000,Biden,Trump,995747,676591,319156,151085,8354,8283,"  8,283",0.8721477725461789,0.12785222745382108,665,753,1.5730188620850043,0.07586315399280696,0.2275,{'New Haven': 8354},1698915
Connecticut (EV: 7),2020-11-05 02:19:13.643000,Biden,Trump,988523,675532,312991,159439,622,600,    600,0.61,0.39,662,753,1.4971557080921973,0.004293869088951574,0.3257,{'Hartford': 622},1690561
Connecticut (EV: 7),2020-11-05 02:03:34.937000,Biden,Trump,988157,675298,312859,160061,8818,8675,"  8,675",0.8187896253602306,0.18121037463976944,662,753,1.4928618390032458,0.06847836454867684,0.3275666666666667,{'Middlesex': 8818},1689939
Connecticut (EV: 7),2020-11-05 01:32:24.980000,Biden,Trump,981054,673726,307328,168879,866,767,    767,0.771838331160365,0.22816166883963493,658,753,1.424383474454569,0.00596384897596014,0.40676666666666667,{'Hartford': 866},1681121
Connecticut (EV: 7),2020-11-05 00:44:49.776000,Biden,Trump,980462,673551,306911,169745,128,124,    124,0.8870967741935484,0.11290322580645161,658,753,1.4184196254786088,0.0009790928684052513,0.41186666666666666,{'Fairfield': 128},1680255
Connecticut (EV: 7),2020-11-05 00:16:49.306000,Biden,Trump,980352,673537,306815,169873,1945,1896,"  1,896",0.7473628691983123,0.25263713080168776,658,753,1.4174405326102035,0.013158598761624285,0.4131666666666667,{'Hartford': 1945},1680127
Connecticut (EV: 7),2020-11-04 23:49:45.306000,Biden,Trump,978935,673058,305877,171818,8,8,      8,1.0,0.0,658,753,1.4042819338485792,6.575197992098047e-05,0.42423333333333335,{'Windham': 8},1678182
Connecticut (EV: 7),2020-11-04 23:01:02.939000,Biden,Trump,978927,673058,305869,171826,8,6,      6,0.6666666666666667,0.3333333333333333,658,753,1.4042161818686583,4.800936085258556e-05,0.42436666666666667,{'New London': 8},1678174
Connecticut (EV: 7),2020-11-04 22:54:27.393000,Biden,Trump,978923,673056,305867,171834,595,573,    573,0.62478184991274,0.37521815008726006,658,753,1.4041681725078057,0.003541270338941027,0.42436666666666667,{'Fairfield': 595},1678166
Connecticut (EV: 7),2020-11-04 22:52:13.193000,Biden,Trump,978565,672841,305724,172429,302,295,    295,0.5288135593220339,0.4711864406779661,658,753,1.4006269021688647,0.0016246334962810582,0.4254,{'Hartford': 302},1677571
Connecticut (EV: 7),2020-11-04 22:38:48.872000,Biden,Trump,978409,672702,305707,172731,159,142,    142,0.5845070422535211,0.4154929577464789,658,753,1.3990022686725836,0.000897288989601952,0.42496666666666666,{'Hartford': 159},1677269
Connecticut (EV: 7),2020-11-04 22:27:15.940000,Biden,Trump,978326,672643,305683,172890,128,126,    126,0.5555555555555556,0.4444444444444444,658,753,1.3981049796829816,0.0007055266781714753,0.4250333333333333,{'New London': 128},1677110
Connecticut (EV: 7),2020-11-04 22:19:33.085000,Biden,Trump,978256,672587,305669,173018,2304,2252,"  2,252",0.7273534635879219,0.27264653641207814,658,753,1.3973994530048102,0.014760011871330692,0.42493333333333333,{'Hartford': 2304},1676982
Connecticut (EV: 7),2020-11-04 22:12:35.528000,Biden,Trump,976618,671973,304645,175322,398,379,    379,0.7361477572559367,0.2638522427440633,658,753,1.3826394411334795,0.002516586257923281,0.4366,{'Hartford': 398},1674678
Connecticut (EV: 7),2020-11-04 21:07:10.627000,Biden,Trump,976339,671873,304466,175720,59,56,     56,0.5178571428571428,0.48214285714285715,658,753,1.3801228548755562,0.00030119160704877856,0.43866666666666665,{'Hartford': 59},1674280
Connecticut (EV: 7),2020-11-04 20:58:39.936000,Biden,Trump,976310,671846,304464,175779,548,533,    533,0.6960600375234521,0.30393996247654786,658,753,1.3798216632685074,0.0033364429554687547,0.43856666666666666,"{'New Haven': 546, 'New London': 2}",1674221
Connecticut (EV: 7),2020-11-04 20:53:17.620000,Biden,Trump,975939,671684,304255,176327,276,270,    270,0.674074074074074,0.32592592592592595,658,753,1.3764852203130387,0.0016401631938416372,0.44076666666666664,"{'New Haven': 249, 'Tolland': 27}",1673673
Connecticut (EV: 7),2020-11-04 20:32:34.864000,Biden,Trump,975757,671596,304161,176603,2,2,      2,1.0,0.0,658,753,1.374845057119197,1.5659812417689878e-05,0.4417,{},1673397
Connecticut (EV: 7),2020-11-04 20:28:27.938000,Biden,Trump,975755,671596,304159,176605,64,63,     63,0.9365079365079365,0.06349206349206349,658,753,1.3748293973067793,0.0004750501532044815,0.4417333333333333,"{'New Haven': 2, 'New London': 64}",1673395
Connecticut (EV: 7),2020-11-04 20:14:42.157000,Biden,Trump,975696,671592,304104,176669,92,89,     89,0.5955056179775281,0.4044943820224719,658,753,1.3743543471535749,0.0005039338085284228,0.4425,{'Hartford': 92},1673331
Connecticut (EV: 7),2020-11-04 20:10:29.212000,Biden,Trump,975643,671556,304087,176761,1578,1558,"  1,558",0.7702182284980744,0.22978177150192555,658,753,1.3738504133450464,0.010130338891566337,0.44256666666666666,{'Middlesex': 1578},1673239
Connecticut (EV: 7),2020-11-04 20:03:16.371000,Biden,Trump,974443,671198,303245,178339,113,108,    108,0.7592592592592593,0.24074074074074073,658,753,1.36372007445348,0.0007063293100160184,0.4528333333333333,{'New Haven': 113},1671661
Connecticut (EV: 7),2020-11-04 19:52:29.381000,Biden,Trump,974361,671172,303189,178452,9,5,      5,1.0,0.0,658,753,1.363013745143464,5.775436286237223e-05,0.45353333333333334,{'New London': 9},1671548
Connecticut (EV: 7),2020-11-04 19:44:32.496000,Biden,Trump,974356,671172,303184,178461,541,519,    519,0.699421965317919,0.30057803468208094,658,753,1.3629559907806017,0.003195528460532948,0.4536,{'Hartford': 541},1671539
Connecticut (EV: 7),2020-11-04 19:36:47.711000,Biden,Trump,973993,671016,302977,179002,71,68,     68,0.7794117647058824,0.22058823529411764,658,753,1.3597604623200688,0.00044867346234500616,0.4558,"{'New Haven': 35, 'Tolland': 36}",1670998
Connecticut (EV: 7),2020-11-04 19:28:48.570000,Biden,Trump,973940,671001,302939,179073,215,210,    210,0.6142857142857143,0.38571428571428573,658,753,1.3593117888577237,0.0011664690330144278,0.45626666666666665,{'Hartford': 215},1670927
Connecticut (EV: 7),2020-11-04 19:13:03.482000,Biden,Trump,973811,670920,302891,179288,80,78,     78,0.6153846153846154,0.38461538461538464,658,753,1.3581453198247093,0.0004337162989271892,0.4565666666666667,{'Tolland': 80},1670712
Connecticut (EV: 7),2020-11-04 18:56:14.325000,Biden,Trump,973763,670890,302873,179368,9,9,      9,0.0,1.0,658,753,1.3577116035257821,1.754854118285465e-05,0.45666666666666667,{'Middlesex': 9},1670632
Connecticut (EV: 7),2020-11-04 18:23:27.249000,Biden,Trump,973763,670881,302882,179377,15734,15497," 15,497",0.5164870620120023,0.48351293798799766,658,753,1.3576940549845993,0.07049588970580833,0.4565,{'Litchfield': 15734},1670623
Connecticut (EV: 7),2020-11-04 18:15:15.698000,Biden,Trump,965759,663388,302371,195111,2,2,      2,1.0,0.0,651,753,1.287198165278791,1.3275934398926381e-05,0.4478,{'Litchfield': 2},1654889
Connecticut (EV: 7),2020-11-04 17:44:28.196000,Biden,Trump,965757,663388,302369,195113,52,51,     51,0.6274509803921569,0.37254901960784315,651,753,1.287184889344392,0.0002435735717030152,0.44783333333333336,{'New London': 52},1654887
Connecticut (EV: 7),2020-11-04 17:33:32.785000,Biden,Trump,965725,663369,302356,195165,17324,17042," 17,042",0.5721159488322967,0.42788405116770334,651,753,1.286941315772689,0.07003433610424703,0.448,{'Fairfield': 17324},1654835
Connecticut (EV: 7),2020-11-04 17:24:40.785000,Biden,Trump,955975,656077,299898,212489,5771,5661,"  5,661",0.5232291114644056,0.4767708885355944,645,753,1.216906979668442,0.019567774598022503,0.473,{'Middlesex': 5771},1637511
Connecticut (EV: 7),2020-11-04 16:45:02.187000,Biden,Trump,953013,653378,299635,218260,39,39,     39,0.3846153846153846,0.6153846153846154,644,753,1.1973392050704195,0.00010364055372558134,0.4721,{'New Haven': 39},1631740
Connecticut (EV: 7),2020-11-04 16:41:26.635000,Biden,Trump,952998,653354,299644,218299,31888,31335," 31,335",0.5280995691718526,0.4719004308281474,644,753,1.1972355645166939,0.09244268234433428,0.4719004308281474,{'Hartford': 31888},1631701
Connecticut (EV: 7),2020-11-04 16:32:53.805000,Biden,Trump,936450,638567,297883,250187,6,0,      0,0,0,635,753,1.1047928821723596,1.4503832213685897e-05,0.3685768500948767,{'Tolland': 6},1599813
Connecticut (EV: 7),2020-11-04 16:30:00.949000,Biden,Trump,936450,638567,297883,250193,117,114,    114,0.39473684210526316,0.6052631578947368,635,753,1.104778378340146,0.000233982412098932,0.3685768500948767,{'Hartford': 117},1599807
Connecticut (EV: 7),2020-11-04 16:25:01.960000,Biden,Trump,936405,638498,297907,250310,782,766,    766,0.6984334203655352,0.30156657963446476,635,753,1.104544395928047,0.0024977784971165207,0.3665109869075875,"{'Litchfield': 655, 'New London': 125, 'Tolland': 2}",1599690
Connecticut (EV: 7),2020-11-04 16:19:06.316000,Biden,Trump,935870,638267,297603,251092,6622,6614,"  6,614",0.7995161778046568,0.20048382219534322,634,753,1.1020466174309305,0.023278799390355376,0.3705571370475803,{'Fairfield': 6622},1598908
Connecticut (EV: 7),2020-11-04 15:58:54.942000,Biden,Trump,930582,636941,293641,257714,3,3,      3,0.0,1.0,633,753,1.078767818040575,8.243028881693704e-07,0.568561872909699,{'New London': 3},1592286
Connecticut (EV: 7),2020-11-04 15:52:05.608000,Biden,Trump,930582,636938,293644,257717,14,14,     14,0.2857142857142857,0.7142857142857143,633,753,1.078766993737687,1.961349134949053e-05,0.5683339203945051,{'Litchfield': 14},1592283
Connecticut (EV: 7),2020-11-04 15:41:34.720000,Biden,Trump,930578,636928,293650,257731,1536,1494,"  1,494",0.38353413654618473,0.6164658634538153,633,753,1.0787473802463374,0.002746926728064203,0.567973163841808,"{'Litchfield': 12, 'New London': 1524}",1592269
Connecticut (EV: 7),2020-11-04 14:23:44.006000,Biden,Trump,930005,636007,293998,259267,4247,4170,"  4,170",0.4494004796163069,0.5505995203836931,632,753,1.0760004535182732,0.008469822069798516,0.5505995203836931,{'Windham': 4247},1590733
Connecticut (EV: 7),2020-11-04 13:28:22.084000,Biden,Trump,928131,633711,294420,263514,0,0,      0,0,0,631,753,1.0675306314484747,0.06753063144847471,,{},1586486
District of Columbia (EV: 3),2020-11-11 03:30:44.356000,Biden,Trump,285728,16306,269422,39429,3268,3164,"  3,164",0.9677623261694058,0.032237673830594185,129,144,3.9974933902758147,0.3031799327999023,0.06296666666666667,{'Ward 8': 3268},309190
District of Columbia (EV: 3),2020-11-11 03:23:42.270000,Biden,Trump,282666,16204,266462,42697,11601,11141," 11,141",0.9226281303294139,0.07737186967058612,123,144,3.6943134574759124,0.77124917093245,0.06303333333333333,"{'Ward 2': 996, 'Ward 3': 664, 'Ward 4': 945, 'Ward 5': 2193, 'Ward 6': 4454, 'Ward 7': 2349}",305922
District of Columbia (EV: 3),2020-11-11 03:15:21.016000,Biden,Trump,272387,15342,257045,54298,4150,4029,"  4,029",0.9337304542069993,0.06626954579300075,121,144,2.9230642865434624,0.20265226828802474,0.046533333333333336,{'Ward 1': 4150},294321
District of Columbia (EV: 3),2020-11-09 18:30:48.110000,Biden,Trump,268625,15075,253550,58448,11019,10690," 10,690",0.9414405986903648,0.058559401309635176,120,144,2.7204120182554377,0.4217473889125145,0.042133333333333335,"{'Ward 1': 2352, 'Ward 2': 1127, 'Ward 3': 2015, 'Ward 4': 2034, 'Ward 5': 854, 'Ward 6': 1102, 'Ward 7': 773, 'Ward 8': 762}",290171
District of Columbia (EV: 3),2020-11-05 13:35:36.695000,Biden,Trump,258561,14449,244112,69467,18969,18552," 18,552",0.9670655454937473,0.032934454506252694,117,144,2.298664629342923,0.4861048280360929,0.033933333333333336,"{'Ward 6': 9902, 'Ward 7': 5993, 'Ward 8': 3074}",279152
District of Columbia (EV: 3),2020-11-05 13:30:34.667000,Biden,Trump,240620,13838,226782,88436,29645,29114," 29,114",0.9644157450024043,0.03558425499759566,108,144,1.8125598013068303,0.4467457445637508,0.03558425499759566,"{'Ward 1': 4741, 'Ward 2': 3751, 'Ward 3': 5515, 'Ward 4': 6851, 'Ward 5': 8787}",260183
District of Columbia (EV: 3),2020-11-04 13:28:22.084000,Biden,Trump,212542,12802,199740,118081,0,0,      0,0,0,96,144,1.3658140567430794,0.36581405674307943,,{},230538
Delaware (EV: 3),2020-11-11 22:51:34.682000,Biden,Trump,296268,200603,95665,0,0,0,      0,0,0,428,434,0,0,0.4719512195121951,{},504010
Delaware (EV: 3),2020-11-10 22:33:21.750000,Biden,Trump,296268,200603,95665,0,1618,1592,"  1,592",0.5326633165829145,0.46733668341708545,428,434,0,-30.454886362415948,0.4719512195121951,"{'Kent': 67, 'New Castle': 1492, 'Sussex': 59}",504010
Delaware (EV: 3),2020-11-09 21:52:34.171000,Biden,Trump,295420,199859,95561,1618,8,9,      9,0.7777777777777778,0.2222222222222222,427,434,30.454886362415948,0.148939120962698,0.625,{'New Castle': 8},502392
Delaware (EV: 3),2020-11-06 03:34:58.325000,Biden,Trump,295413,199857,95556,1626,1,1,      1,1.0,0.0,427,434,30.30594724145325,0.018631303748403383,0.717948717948718,{'Kent': 1},502384
Delaware (EV: 3),2020-11-04 22:52:13.193000,Biden,Trump,295412,199857,95555,1627,40,38,     38,0.26315789473684215,0.7368421052631579,427,434,30.287315937704847,0.7092761405390071,0.7368421052631579,{'Sussex': 40},502383
Delaware (EV: 3),2020-11-04 13:28:22.084000,Biden,Trump,295402,199829,95573,1667,0,0,      0,0,0,427,434,29.57803979716584,28.57803979716584,,{},502343
Florida (EV: 29),2020-11-11 22:51:34.682000,Trump,Biden,5667474,5294767,372707,246311,0,0,      0,0,0,5957,6009,1.2643911052597978,0.0,0.5361333333333334,{},11075446
Florida (EV: 29),2020-11-10 14:07:20.587000,Trump,Biden,5667474,5294767,372707,246311,-360,-360,Unknown,1.0,-0.0,5957,6009,1.2643911052597978,-0.0018582547906786928,0.5428,{},11075446
Florida (EV: 29),2020-11-09 22:05:23.513000,Trump,Biden,5667834,5294767,373067,245951,2,2,      2,1.0,0.0,5957,6009,1.2662493600504765,1.0338664427456123e-05,0.5361333333333334,{'Gilchrist': 2},11075806
Florida (EV: 29),2020-11-09 18:16:49.347000,Trump,Biden,5667832,5294767,373065,245953,82,0,      0,0,0,5957,6009,1.266239021386049,0.00025537667304931233,0.5361666666666667,{'Walton': 82},11075804
Florida (EV: 29),2020-11-09 17:43:52.920000,Trump,Biden,5667832,5294767,373065,246035,1,0,      0,0,0,5957,6009,1.2659836447129997,3.1132990483406786e-06,0.5361666666666667,{'Indian River': 1},11075722
Florida (EV: 29),2020-11-09 17:17:21.054000,Trump,Biden,5667832,5294767,373065,246036,15,-2,Unknown,1.0,-0.0,5957,6009,1.2659805314139514,4.259028071174065e-05,0.5362,{'Gilchrist': 15},11075721
Florida (EV: 29),2020-11-09 00:38:26.173000,Trump,Biden,5667834,5294767,373067,246051,21,21,     21,0.5714285714285714,0.42857142857142855,5956,6009,1.2659379411332397,7.152454152259402e-05,0.5361666666666667,"{'Gulf': 2, 'Okeechobee': 19}",11075706
Florida (EV: 29),2020-11-08 23:50:34.441000,Trump,Biden,5667822,5294758,373064,246072,17,0,      0,0,0,5956,6009,1.265866416591717,5.2906586974987846e-05,0.5362666666666667,{},11075685
Florida (EV: 29),2020-11-08 23:43:40.345000,Trump,Biden,5667822,5294758,373064,246089,106,104,    104,0.6730769230769231,0.3269230769230769,5956,6009,1.265813510004742,0.00040359111547094706,0.5362666666666667,{'Bay': 106},11075668
Florida (EV: 29),2020-11-08 19:32:33.789000,Trump,Biden,5667752,5294724,373028,246195,2850,2929,"  2,929",0.6264936838511437,0.37350631614885627,5956,6009,1.2654099188892711,0.010262178933991839,0.5370666666666667,{},11075562
Florida (EV: 29),2020-11-08 19:22:58.290000,Trump,Biden,5665917,5293630,372287,249045,0,0,      0,0,0,5956,6009,1.2551477399552793,0.0,0.5549666666666667,{},11072712
Florida (EV: 29),2020-11-08 19:14:37.134000,Trump,Biden,5665917,5293630,372287,249045,0,0,      0,0,0,5956,6009,1.2551477399552793,0.0,0.5549666666666667,{},11072712
Florida (EV: 29),2020-11-08 19:01:24.908000,Trump,Biden,5665917,5293630,372287,249045,0,0,      0,0,0,5956,6009,1.2551477399552793,0.0,0.5549666666666667,{},11072712
Florida (EV: 29),2020-11-08 18:53:17.431000,Trump,Biden,5665917,5293630,372287,249045,0,0,      0,0,0,5956,6009,1.2551477399552793,0.0,0.5549666666666667,{},11072712
Florida (EV: 29),2020-11-08 18:42:05.797000,Trump,Biden,5665917,5293630,372287,249045,0,0,      0,0,0,5956,6009,1.2551477399552793,0.0,0.5549666666666667,{},11072712
Florida (EV: 29),2020-11-08 18:37:04.583000,Trump,Biden,5665917,5293630,372287,249045,0,0,      0,0,0,5956,6009,1.2551477399552793,0.0,0.5549666666666667,{},11072712
Florida (EV: 29),2020-11-08 18:26:56.123000,Trump,Biden,5665917,5293630,372287,249045,0,0,      0,0,0,5956,6009,1.2551477399552793,0.0,0.5549666666666667,{},11072712
